temperature,clouds,date_time,visitors
9.090000000000034,90,2012-10-05 06:00:00,2214.8
8.540000000000019,90,2012-10-05 07:00:00,3976.8
7.420000000000018,90,2012-10-05 08:00:00,3873.8
6.8700000000000045,75,2012-10-05 09:00:00,4322.4000000000015
6.9600000000000355,75,2012-10-05 10:00:00,4770.0
6.850000000000023,90,2012-10-05 11:00:00,5217.0
7.3799999999999955,90,2012-10-05 12:00:00,5870.0
8.28000000000003,75,2012-10-05 13:00:00,5967.0
8.629999999999995,90,2012-10-05 14:00:00,6108.0
8.760000000000048,90,2012-10-05 15:00:00,6128.0
8.580000000000041,90,2012-10-05 16:00:00,6069.0
8.270000000000039,90,2012-10-05 17:00:00,7402.799999999997
7.720000000000027,90,2012-10-05 18:00:00,8076.0
7.0,90,2012-10-05 19:00:00,8126.0
6.629999999999996,90,2012-10-05 20:00:00,7400.8
6.5,75,2012-10-05 21:00:00,6239.1
6.07000000000005,40,2012-10-05 22:00:00,6125.0
5.910000000000025,40,2012-10-05 23:00:00,4946.4000000000015
5.660000000000025,90,2012-10-06 00:00:00,3323.700000000001
5.400000000000035,90,2012-10-06 01:00:00,1507.8
5.439999999999998,90,2012-10-06 02:00:00,545.0
3.8400000000000314,75,2012-10-06 04:00:00,411.0
3.2000000000000446,20,2012-10-06 05:00:00,412.8
2.25,1,2012-10-06 06:00:00,540.8000000000002
2.0200000000000387,1,2012-10-06 07:00:00,1243.2
1.840000000000032,1,2012-10-06 08:00:00,2339.4
1.9399999999999973,40,2012-10-06 09:00:00,3406.4
3.7300000000000177,20,2012-10-06 10:00:00,4861.0
4.890000000000043,20,2012-10-06 11:00:00,5191.0
5.930000000000009,40,2012-10-06 12:00:00,5669.0
6.970000000000027,75,2012-10-06 13:00:00,5074.0
7.100000000000023,75,2012-10-06 14:00:00,5025.0
6.850000000000023,75,2012-10-06 15:00:00,5153.0
5.910000000000025,90,2012-10-06 16:00:00,5024.0
5.760000000000048,90,2012-10-06 17:00:00,5734.8
5.240000000000009,90,2012-10-06 18:00:00,6543.0
5.010000000000048,90,2012-10-06 19:00:00,7720.0
5.010000000000048,90,2012-10-06 20:00:00,6952.000000000001
4.7800000000000304,90,2012-10-06 21:00:00,6283.2
3.75,90,2012-10-06 22:00:00,8005.0
3.1899999999999977,75,2012-10-06 23:00:00,5240.700000000002
2.9600000000000364,75,2012-10-07 00:00:00,3329.1000000000013
2.580000000000041,90,2012-10-07 03:00:00,323.0
2.5,90,2012-10-07 04:00:00,312.0
2.3600000000000136,75,2012-10-07 05:00:00,376.2
1.9000000000000343,90,2012-10-07 06:00:00,603.2
1.6200000000000043,90,2012-10-07 07:00:00,923.4
1.6200000000000043,75,2012-10-07 08:00:00,1562.4
2.400000000000034,75,2012-10-07 09:00:00,3654.4
3.0900000000000314,75,2012-10-07 10:00:00,4624.0
3.8600000000000136,90,2012-10-07 11:00:00,4529.0
4.28000000000003,90,2012-10-07 12:00:00,5139.0
5.300000000000012,90,2012-10-07 13:00:00,6640.0
6.1200000000000045,90,2012-10-07 14:00:00,6589.0
6.1200000000000045,90,2012-10-07 15:00:00,4429.0
6.2900000000000205,90,2012-10-07 16:00:00,4329.0
6.170000000000018,90,2012-10-07 17:00:00,4599.5999999999985
6.1200000000000045,90,2012-10-07 18:00:00,6022.5
4.960000000000036,90,2012-10-07 19:00:00,6764.0
3.6400000000000414,75,2012-10-07 20:00:00,6193.000000000001
2.580000000000041,90,2012-10-07 21:00:00,4431.0
1.7300000000000182,75,2012-10-07 22:00:00,3887.5
0.7700000000000387,20,2012-10-07 23:00:00,2589.3
-0.06999999999999318,20,2012-10-08 00:00:00,1228.5
-0.5299999999999727,20,2012-10-08 01:00:00,705.6
-1.3700000000000043,1,2012-10-08 02:00:00,265.0
-2.099999999999966,1,2012-10-08 03:00:00,314.0
-2.519999999999982,1,2012-10-08 04:00:00,779.0
-2.8199999999999936,1,2012-10-08 05:00:00,1542.6
-3.539999999999964,20,2012-10-08 06:00:00,2225.2000000000007
-3.1399999999999864,20,2012-10-08 07:00:00,4005.6
-1.9199999999999589,20,2012-10-08 08:00:00,4176.2
0.5600000000000023,20,2012-10-08 09:00:00,3865.6
3.620000000000005,20,2012-10-08 10:00:00,4395.0
6.32000000000005,20,2012-10-08 11:00:00,4411.0
6.689999999999998,1,2012-10-08 12:00:00,4648.0
9.189999999999998,40,2012-10-08 13:00:00,4602.0
9.790000000000019,40,2012-10-08 14:00:00,5125.0
10.33000000000004,1,2012-10-08 15:00:00,5502.0
11.180000000000007,1,2012-10-08 16:00:00,5979.0
11.330000000000036,40,2012-10-08 17:00:00,6795.5999999999985
11.080000000000037,40,2012-10-08 18:00:00,6388.5
8.840000000000034,20,2012-10-08 19:00:00,6138.0
6.660000000000025,1,2012-10-08 20:00:00,5231.6
6.2000000000000455,1,2012-10-08 21:00:00,4263.0
5.75,1,2012-10-08 22:00:00,3500.0
5.310000000000001,1,2012-10-08 23:00:00,2475.9
4.629999999999996,1,2012-10-09 00:00:00,1390.5
4.1200000000000045,1,2012-10-09 01:00:00,634.2
4.32000000000005,1,2012-10-09 02:00:00,251.0
3.82000000000005,20,2012-10-09 04:00:00,798.0
3.3700000000000045,40,2012-10-09 05:00:00,1606.8
3.4500000000000446,40,2012-10-09 06:00:00,2293.2000000000007
4.160000000000025,75,2012-10-09 07:00:00,3869.4
5.230000000000018,90,2012-10-09 08:00:00,4035.5
6.2000000000000455,90,2012-10-09 09:00:00,4479.2
8.220000000000027,90,2012-10-09 10:00:00,4534.0
9.960000000000036,90,2012-10-09 11:00:00,4691.0
10.930000000000007,75,2012-10-09 12:00:00,5067.0
11.990000000000007,75,2012-10-09 13:00:00,5030.0
13.200000000000045,90,2012-10-09 14:00:00,5300.0
14.080000000000036,100,2012-10-09 15:00:00,5777.0
15.379999999999995,90,2012-10-09 16:00:00,6349.0
17.220000000000027,90,2012-10-09 17:00:00,7352.4
16.980000000000018,90,2012-10-09 18:00:00,6690.0
15.710000000000036,75,2012-10-09 19:00:00,6836.0
14.210000000000036,90,2012-10-09 20:00:00,6105.000000000001
11.960000000000036,90,2012-10-09 21:00:00,4842.6
10.310000000000002,90,2012-10-09 22:00:00,4615.0
9.300000000000011,90,2012-10-09 23:00:00,2556.9
8.730000000000018,90,2012-10-10 00:00:00,1333.8000000000004
8.629999999999995,90,2012-10-10 01:00:00,697.2
7.939999999999998,75,2012-10-10 02:00:00,261.0
8.020000000000039,90,2012-10-10 03:00:00,361.0
8.100000000000023,92,2012-10-10 06:00:00,2350.0
8.100000000000023,99,2012-10-10 07:00:00,4075.8
8.100000000000023,99,2012-10-10 07:00:00,4075.8
6.9500000000000455,99,2012-10-10 08:00:00,4398.0999999999985
6.9500000000000455,99,2012-10-10 08:00:00,4398.0999999999985
6.4600000000000355,99,2012-10-10 09:00:00,4544.0
6.4600000000000355,99,2012-10-10 09:00:00,4544.0
6.52000000000004,99,2012-10-10 10:00:00,4632.0
7.0400000000000205,1,2012-10-10 11:00:00,
8.939999999999998,75,2012-10-10 12:00:00,5030.0
9.110000000000014,75,2012-10-10 13:00:00,5067.0
8.900000000000034,90,2012-10-10 14:00:00,5227.0
8.439999999999998,90,2012-10-10 15:00:00,5610.0
8.080000000000041,81,2012-10-10 16:00:00,6286.0
9.450000000000044,81,2012-10-10 18:00:00,7162.5
9.450000000000044,81,2012-10-10 19:00:00,6680.0
9.450000000000044,81,2012-10-10 20:00:00,6628.6
9.450000000000044,81,2012-10-10 21:00:00,5466.3
9.450000000000044,81,2012-10-10 22:00:00,4775.0
9.450000000000044,81,2012-10-10 23:00:00,2799.9
0.75,1,2012-10-11 01:00:00,728.7
1.25,75,2012-10-11 03:00:00,350.0
0.9000000000000341,75,2012-10-11 04:00:00,
0.5600000000000023,40,2012-10-11 05:00:00,1674.6
-0.4899999999999522,1,2012-10-11 06:00:00,2323.6
-0.5,1,2012-10-11 07:00:00,4078.8
-0.6299999999999955,1,2012-10-11 08:00:00,4412.799999999998
2.0400000000000205,20,2012-10-11 09:00:00,4232.8
2.1899999999999977,1,2012-10-11 10:00:00,4638.0
10.950000000000044,50,2012-10-11 14:00:00,5557.0
10.950000000000044,50,2012-10-11 15:00:00,5818.0
10.629999999999997,75,2012-10-11 16:00:00,6272.0
10.370000000000003,75,2012-10-11 17:00:00,7132.8
10.170000000000016,90,2012-10-11 18:00:00,7423.5
8.910000000000025,90,2012-10-11 19:00:00,7022.0
8.800000000000011,90,2012-10-11 20:00:00,6685.8
8.660000000000025,90,2012-10-11 21:00:00,5625.900000000002
9.010000000000046,90,2012-10-11 22:00:00,5235.0
9.379999999999997,90,2012-10-11 23:00:00,3466.8
10.760000000000048,90,2012-10-12 00:00:00,1701.0
11.490000000000007,90,2012-10-12 01:00:00,861.0
11.460000000000036,90,2012-10-12 02:00:00,331.0
10.03000000000003,72,2012-10-12 03:00:00,372.0
9.110000000000014,72,2012-10-12 04:00:00,739.0
7.620000000000003,72,2012-10-12 05:00:00,1536.6
5.379999999999996,75,2012-10-12 06:00:00,2234.4
4.490000000000009,75,2012-10-12 07:00:00,4195.2
4.75,90,2012-10-12 08:00:00,4102.0
5.0300000000000304,90,2012-10-12 09:00:00,4184.0
6.140000000000043,75,2012-10-12 10:00:00,4864.0
7.300000000000013,75,2012-10-12 11:00:00,5146.0
7.800000000000013,40,2012-10-12 12:00:00,5526.0
8.590000000000032,40,2012-10-12 13:00:00,5383.0
8.689999999999998,75,2012-10-12 14:00:00,5758.0
9.300000000000011,75,2012-10-12 15:00:00,5889.0
9.050000000000011,75,2012-10-12 16:00:00,6057.0
8.390000000000043,40,2012-10-12 17:00:00,7233.599999999998
7.060000000000002,20,2012-10-12 18:00:00,7885.5
9.050000000000011,56,2012-10-12 23:00:00,5121.9000000000015
-0.5699999999999932,1,2012-10-13 00:00:00,3604.5000000000014
-1.089999999999975,1,2012-10-13 01:00:00,1614.9
-2.159999999999968,1,2012-10-13 02:00:00,570.0
-2.8599999999999572,20,2012-10-13 03:00:00,413.0
-3.669999999999959,1,2012-10-13 04:00:00,399.0
-3.879999999999996,1,2012-10-13 05:00:00,444.0
-4.239999999999951,1,2012-10-13 06:00:00,568.0
-4.169999999999959,75,2012-10-13 07:00:00,1332.0
-3.919999999999959,40,2012-10-13 08:00:00,2435.3
-0.5399999999999636,40,2012-10-13 09:00:00,3636.8
3.629999999999996,20,2012-10-13 10:00:00,4579.0
6.07000000000005,1,2012-10-13 11:00:00,4438.0
7.2000000000000455,1,2012-10-13 12:00:00,4623.0
8.660000000000025,1,2012-10-13 13:00:00,4440.0
9.900000000000034,1,2012-10-13 14:00:00,4495.0
10.810000000000002,1,2012-10-13 15:00:00,4483.0
11.379999999999995,1,2012-10-13 16:00:00,4591.0
11.290000000000019,1,2012-10-13 17:00:00,5372.4
10.490000000000009,1,2012-10-13 18:00:00,6331.5
8.700000000000045,20,2012-10-13 19:00:00,7344.0
8.230000000000018,1,2012-10-13 20:00:00,6633.000000000001
8.689999999999998,75,2012-10-13 21:00:00,5814.900000000002
9.08000000000004,90,2012-10-13 22:00:00,7187.5
9.03000000000003,90,2012-10-13 23:00:00,5213.700000000002
9.340000000000034,90,2012-10-14 00:00:00,3534.3
9.390000000000043,90,2012-10-14 01:00:00,1827.0
9.430000000000009,90,2012-10-14 02:00:00,654.0
9.08000000000004,90,2012-10-14 03:00:00,364.0
8.930000000000009,90,2012-10-14 04:00:00,262.0
9.08000000000004,90,2012-10-14 05:00:00,303.0
9.090000000000034,90,2012-10-14 06:00:00,344.40000000000015
9.090000000000034,90,2012-10-14 07:00:00,679.1999999999998
9.090000000000034,57,2012-10-14 08:00:00,1257.9
9.28000000000003,57,2012-10-14 09:00:00,2148.0
9.28000000000003,57,2012-10-14 09:00:00,2148.0
9.28000000000003,57,2012-10-14 09:00:00,2148.0
9.180000000000009,57,2012-10-14 10:00:00,3370.0
9.180000000000009,57,2012-10-14 10:00:00,3370.0
9.670000000000016,57,2012-10-14 11:00:00,3662.0
9.670000000000016,57,2012-10-14 11:00:00,3662.0
10.180000000000009,57,2012-10-14 12:00:00,4076.0
10.180000000000009,57,2012-10-14 12:00:00,4076.0
10.180000000000009,57,2012-10-14 12:00:00,4076.0
10.600000000000025,93,2012-10-14 13:00:00,4128.0
10.600000000000025,93,2012-10-14 13:00:00,4128.0
10.600000000000025,93,2012-10-14 13:00:00,4128.0
10.939999999999998,93,2012-10-14 14:00:00,4358.0
10.939999999999998,93,2012-10-14 14:00:00,4358.0
10.939999999999998,93,2012-10-14 14:00:00,4358.0
11.400000000000036,93,2012-10-14 15:00:00,4342.0
11.400000000000036,93,2012-10-14 15:00:00,4342.0
11.530000000000026,93,2012-10-14 16:00:00,4234.0
11.490000000000007,93,2012-10-14 17:00:00,5125.2
11.490000000000007,93,2012-10-14 17:00:00,5125.2
11.25,93,2012-10-14 18:00:00,6120.0
11.020000000000039,93,2012-10-14 19:00:00,6906.0
10.879999999999995,93,2012-10-14 20:00:00,5979.6
10.430000000000009,93,2012-10-14 21:00:00,5121.9000000000015
9.890000000000043,93,2012-10-14 22:00:00,4547.5
8.800000000000011,93,2012-10-14 23:00:00,2705.4
8.800000000000011,93,2012-10-14 23:00:00,2705.4
8.460000000000036,93,2012-10-15 00:00:00,1463.4
8.460000000000036,93,2012-10-15 00:00:00,1463.4
8.420000000000016,85,2012-10-15 01:00:00,636.3000000000002
8.270000000000039,85,2012-10-15 02:00:00,239.0
8.140000000000043,85,2012-10-15 03:00:00,335.0
8.140000000000043,85,2012-10-15 03:00:00,335.0
7.870000000000003,85,2012-10-15 04:00:00,810.0
7.870000000000003,85,2012-10-15 04:00:00,810.0
7.670000000000018,85,2012-10-15 05:00:00,1563.6
7.670000000000018,85,2012-10-15 05:00:00,1563.6
7.240000000000008,85,2012-10-15 06:00:00,2285.6
7.0400000000000205,100,2012-10-15 07:00:00,4078.8
6.670000000000018,100,2012-10-15 08:00:00,4279.8
6.600000000000023,100,2012-10-15 09:00:00,4075.2
6.920000000000018,100,2012-10-15 10:00:00,4473.0
7.170000000000018,90,2012-10-15 11:00:00,4529.0
8.57000000000005,100,2012-10-15 12:00:00,4823.0
10.860000000000014,40,2012-10-15 13:00:00,4872.0
12.730000000000016,1,2012-10-15 14:00:00,5238.0
13.720000000000026,1,2012-10-15 15:00:00,5584.0
14.450000000000045,20,2012-10-15 16:00:00,6246.0
14.120000000000005,20,2012-10-15 17:00:00,7148.4
13.030000000000026,20,2012-10-15 18:00:00,6802.5
12.050000000000011,75,2012-10-15 19:00:00,6468.0
11.530000000000026,75,2012-10-15 20:00:00,5889.400000000002
11.340000000000035,90,2012-10-15 21:00:00,4361.7
10.390000000000043,20,2012-10-15 22:00:00,3450.0
9.180000000000009,75,2012-10-15 23:00:00,2502.9
8.060000000000002,20,2012-10-16 00:00:00,1350.0
6.720000000000027,1,2012-10-16 01:00:00,680.4
5.78000000000003,1,2012-10-16 02:00:00,257.0
4.760000000000048,1,2012-10-16 03:00:00,354.0
4.060000000000001,1,2012-10-16 04:00:00,769.0
3.4600000000000364,1,2012-10-16 05:00:00,1661.4
2.9600000000000364,1,2012-10-16 06:00:00,2315.6
1.660000000000025,20,2012-10-16 07:00:00,4233.0
1.840000000000032,20,2012-10-16 08:00:00,4485.5999999999985
4.760000000000048,20,2012-10-16 09:00:00,4203.2
7.560000000000002,20,2012-10-16 10:00:00,4547.0
10.700000000000044,20,2012-10-16 11:00:00,4784.0
12.860000000000017,40,2012-10-16 12:00:00,5015.0
13.160000000000027,1,2012-10-16 13:00:00,5057.0
15.0,75,2012-10-16 14:00:00,5430.0
16.0,75,2012-10-16 15:00:00,5813.0
15.840000000000035,75,2012-10-16 16:00:00,6496.0
15.710000000000036,75,2012-10-16 17:00:00,7714.799999999997
15.010000000000048,90,2012-10-16 18:00:00,7713.0
14.129999999999995,68,2012-10-16 19:00:00,6622.0
13.890000000000045,90,2012-10-16 20:00:00,6109.400000000002
13.75,90,2012-10-16 21:00:00,4895.1
13.939999999999998,90,2012-10-16 22:00:00,4417.5
13.939999999999998,90,2012-10-16 23:00:00,2951.1000000000013
13.740000000000007,75,2012-10-17 00:00:00,1495.8000000000006
13.780000000000026,75,2012-10-17 01:00:00,699.3000000000003
13.780000000000026,90,2012-10-17 02:00:00,267.0
13.920000000000016,90,2012-10-17 03:00:00,358.0
13.410000000000027,75,2012-10-17 04:00:00,777.0
12.760000000000048,90,2012-10-17 05:00:00,1639.2
12.140000000000045,90,2012-10-17 06:00:00,2254.8
11.770000000000039,75,2012-10-17 07:00:00,3338.4
12.200000000000045,75,2012-10-17 08:00:00,4391.799999999998
12.57000000000005,100,2012-10-17 09:00:00,4322.4000000000015
12.57000000000005,100,2012-10-17 09:00:00,4322.4000000000015
13.939999999999998,75,2012-10-17 10:00:00,4680.0
15.160000000000027,75,2012-10-17 11:00:00,4642.0
15.460000000000036,1,2012-10-17 12:00:00,4979.0
17.170000000000016,1,2012-10-17 13:00:00,4851.0
18.210000000000036,1,2012-10-17 14:00:00,4291.0
18.860000000000014,1,2012-10-17 15:00:00,4714.0
19.460000000000036,1,2012-10-17 16:00:00,6723.0
19.5,1,2012-10-17 17:00:00,7416.0
17.370000000000005,40,2012-10-17 18:00:00,7264.5
15.200000000000045,40,2012-10-17 19:00:00,6870.0
13.57000000000005,40,2012-10-17 20:00:00,6426.200000000003
12.340000000000035,40,2012-10-17 21:00:00,5802.3
11.07000000000005,20,2012-10-17 22:00:00,4825.0
10.650000000000034,20,2012-10-17 23:00:00,3132.0
10.570000000000052,20,2012-10-18 00:00:00,1765.8000000000006
9.650000000000034,40,2012-10-18 01:00:00,785.4
9.170000000000016,99,2012-10-18 02:00:00,301.0
9.230000000000018,99,2012-10-18 03:00:00,397.0
9.610000000000014,90,2012-10-18 04:00:00,794.0
9.730000000000018,99,2012-10-18 05:00:00,1538.4
11.030000000000026,75,2012-10-18 06:00:00,2143.2000000000007
11.540000000000019,90,2012-10-18 07:00:00,3864.6
11.850000000000026,90,2012-10-18 08:00:00,3875.2
13.75,99,2012-10-18 09:00:00,4204.8
15.200000000000045,90,2012-10-18 10:00:00,4619.0
16.439999999999998,90,2012-10-18 11:00:00,5107.0
15.120000000000005,99,2012-10-18 12:00:00,5147.0
13.260000000000048,90,2012-10-18 13:00:00,5283.0
12.810000000000002,90,2012-10-18 14:00:00,5704.0
13.890000000000045,90,2012-10-18 15:00:00,5887.0
14.030000000000026,90,2012-10-18 16:00:00,6307.0
13.790000000000019,90,2012-10-18 17:00:00,7143.5999999999985
12.860000000000017,90,2012-10-18 18:00:00,6778.5
11.520000000000039,100,2012-10-18 19:00:00,6854.0
10.290000000000019,100,2012-10-18 20:00:00,6426.200000000003
9.360000000000014,100,2012-10-18 21:00:00,5562.900000000002
8.75,90,2012-10-18 22:00:00,5012.5
8.700000000000045,90,2012-10-18 23:00:00,3177.9
8.129999999999995,90,2012-10-19 00:00:00,1887.3
7.82000000000005,87,2012-10-19 01:00:00,915.6
7.290000000000019,87,2012-10-19 02:00:00,353.0
7.290000000000019,87,2012-10-19 02:00:00,353.0
6.8700000000000045,87,2012-10-19 03:00:00,399.0
6.640000000000043,87,2012-10-19 04:00:00,720.0
6.640000000000043,87,2012-10-19 04:00:00,720.0
6.640000000000043,87,2012-10-19 04:00:00,720.0
6.640000000000043,87,2012-10-19 04:00:00,720.0
6.590000000000032,87,2012-10-19 05:00:00,1422.0
6.590000000000032,87,2012-10-19 05:00:00,1422.0
6.5,87,2012-10-19 06:00:00,2064.8
6.5,87,2012-10-19 06:00:00,2064.8
6.5,87,2012-10-19 06:00:00,2064.8
6.300000000000013,91,2012-10-19 07:00:00,3466.2
6.300000000000013,91,2012-10-19 07:00:00,3466.2
6.07000000000005,91,2012-10-19 08:00:00,3664.5
6.07000000000005,91,2012-10-19 08:00:00,3664.5
6.07000000000005,91,2012-10-19 08:00:00,3664.5
6.2000000000000455,91,2012-10-19 09:00:00,3684.8
6.2000000000000455,91,2012-10-19 09:00:00,3684.8
6.77000000000004,91,2012-10-19 10:00:00,4328.0
7.290000000000019,90,2012-10-19 11:00:00,4282.0
7.850000000000023,90,2012-10-19 12:00:00,4489.0
8.360000000000014,90,2012-10-19 13:00:00,4908.0
8.78000000000003,92,2012-10-19 14:00:00,5620.0
8.790000000000019,92,2012-10-19 15:00:00,5849.0
8.790000000000019,92,2012-10-19 15:00:00,
9.120000000000003,92,2012-10-19 16:00:00,4945.0
9.260000000000046,92,2012-10-19 17:00:00,5542.8
9.060000000000002,90,2012-10-19 18:00:00,6718.5
8.540000000000019,75,2012-10-19 19:00:00,7608.0
8.110000000000014,90,2012-10-19 20:00:00,6397.6
7.510000000000048,92,2012-10-19 21:00:00,6178.2
7.28000000000003,92,2012-10-19 22:00:00,7692.5
7.28000000000003,92,2012-10-19 22:00:00,7692.5
6.9500000000000455,92,2012-10-19 23:00:00,5537.700000000003
6.9500000000000455,92,2012-10-19 23:00:00,5537.700000000003
6.9500000000000455,92,2012-10-19 23:00:00,5537.700000000003
6.910000000000025,92,2012-10-20 00:00:00,3429.0
6.910000000000025,92,2012-10-20 00:00:00,3429.0
7.129999999999996,96,2012-10-20 01:00:00,1623.3000000000006
7.129999999999996,96,2012-10-20 01:00:00,1623.3000000000006
7.230000000000018,96,2012-10-20 02:00:00,589.0
7.470000000000027,96,2012-10-20 03:00:00,432.0
7.470000000000027,96,2012-10-20 03:00:00,432.0
7.760000000000048,96,2012-10-20 04:00:00,401.0
7.760000000000048,96,2012-10-20 04:00:00,401.0
7.760000000000048,96,2012-10-20 04:00:00,401.0
7.810000000000002,96,2012-10-20 05:00:00,455.4
7.810000000000002,96,2012-10-20 05:00:00,455.4
7.810000000000002,96,2012-10-20 05:00:00,455.4
7.980000000000018,96,2012-10-20 06:00:00,525.2
7.980000000000018,96,2012-10-20 06:00:00,525.2
7.980000000000018,96,2012-10-20 06:00:00,525.2
8.129999999999995,100,2012-10-20 07:00:00,1094.4
8.129999999999995,100,2012-10-20 07:00:00,1094.4
8.129999999999995,100,2012-10-20 07:00:00,
8.040000000000019,100,2012-10-20 08:00:00,1950.9
8.040000000000019,100,2012-10-20 08:00:00,1950.9
8.040000000000019,100,2012-10-20 08:00:00,1950.9
8.550000000000011,100,2012-10-20 09:00:00,2970.4
8.550000000000011,100,2012-10-20 09:00:00,2970.4
8.550000000000011,100,2012-10-20 09:00:00,2970.4
8.550000000000011,100,2012-10-20 09:00:00,2970.4
8.870000000000006,100,2012-10-20 10:00:00,3815.0
8.870000000000006,100,2012-10-20 10:00:00,
8.870000000000006,100,2012-10-20 10:00:00,3815.0
8.870000000000006,100,2012-10-20 10:00:00,3815.0
9.200000000000044,100,2012-10-20 11:00:00,4339.0
9.200000000000044,100,2012-10-20 11:00:00,4339.0
9.200000000000044,100,2012-10-20 11:00:00,4339.0
9.560000000000002,100,2012-10-20 12:00:00,4613.0
9.560000000000002,100,2012-10-20 12:00:00,4613.0
9.560000000000002,100,2012-10-20 12:00:00,4613.0
9.560000000000002,100,2012-10-20 12:00:00,4613.0
10.160000000000023,48,2012-10-20 13:00:00,4507.0
10.640000000000043,90,2012-10-20 14:00:00,4452.0
11.050000000000011,75,2012-10-20 15:00:00,4636.0
11.170000000000016,90,2012-10-20 16:00:00,4810.0
10.980000000000016,75,2012-10-20 17:00:00,6150.0
9.990000000000009,40,2012-10-20 18:00:00,6505.5
8.25,40,2012-10-20 19:00:00,7288.0
7.32000000000005,20,2012-10-20 20:00:00,6835.400000000002
6.3700000000000045,20,2012-10-20 21:00:00,6150.900000000002
5.7000000000000455,48,2012-10-20 22:00:00,7162.5
4.970000000000027,48,2012-10-20 23:00:00,6318.0
4.7900000000000205,48,2012-10-21 00:00:00,3704.4
2.7800000000000296,60,2012-10-21 08:00:00,1349.6
2.7800000000000296,60,2012-10-21 08:00:00,1349.6
10.939999999999998,75,2012-10-21 17:00:00,5634.0
9.450000000000044,75,2012-10-21 18:00:00,6502.5
8.57000000000005,90,2012-10-21 22:00:00,3957.5
8.110000000000014,90,2012-10-21 23:00:00,2589.3
8.140000000000043,75,2012-10-22 00:00:00,1344.6
7.860000000000013,75,2012-10-22 01:00:00,642.6
7.420000000000018,40,2012-10-22 02:00:00,259.0
